Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Barom,RelHum,WindGustSpeed,WindSpeed,VecAvgWindDir,WindDir
2018/01/05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/02/28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/03/31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/04/30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/05/31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/06/01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/06/02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/06/03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/06/04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/06/05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/06/06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/06/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/06/08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/06/09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/06/10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/06/11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/06/12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/06/13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/06/14,-0.6,6.2,2.8,1.3,56.1,96.6,nan,nan,nan,nan
2018/06/15,0.4,2.2,1.3,0.7,56.6,100.0,nan,nan,nan,nan
2018/06/16,2.2,4.5,3.3,2.9,56.0,99.3,nan,nan,nan,nan
2018/06/17,4.6,6.9,5.8,6.0,55.5,100.0,nan,nan,nan,nan
2018/06/18,6.8,13.8,10.3,8.7,56.6,94.9,nan,nan,nan,nan
2018/06/19,12.1,17.1,14.6,13.8,57.7,73.4,nan,nan,nan,nan
2018/06/20,14.0,17.9,15.9,15.5,66.2,51.2,nan,nan,nan,nan
2018/06/21,9.9,17.9,13.9,12.8,57.5,64.6,nan,nan,nan,nan
2018/06/22,4.7,11.5,8.1,6.8,69.2,95.0,nan,nan,nan,307
2018/06/23,2.5,5.8,4.2,4.1,59.8,91.9,nan,nan,nan,nan
2018/06/24,2.0,5.1,3.6,3.4,56.3,93.9,nan,nan,nan,nan
2018/06/25,2.6,4.8,3.7,3.6,56.0,97.8,nan,nan,nan,nan
2018/06/26,-0.2,3.0,1.4,0.7,55.9,98.9,nan,nan,nan,nan
2018/06/27,0.1,2.4,1.2,0.9,55.5,100.0,nan,nan,nan,nan
2018/06/28,2.0,5.1,3.5,2.7,55.2,98.0,nan,nan,nan,nan
2018/06/29,3.7,5.1,4.4,4.1,54.8,99.5,nan,nan,nan,nan
2018/06/30,1.5,5.2,3.4,2.9,55.4,100.0,nan,nan,nan,nan
2018/07/01,1.2,2.9,2.0,1.9,55.1,100.0,nan,nan,nan,nan
2018/07/02,2.3,7.7,5.0,3.7,57.3,99.7,nan,nan,nan,nan
2018/07/03,6.6,14.1,10.3,9.9,67.0,72.9,nan,nan,nan,nan
2018/07/04,10.4,18.4,14.4,12.9,59.0,54.8,nan,nan,nan,nan
2018/07/05,13.7,18.6,16.1,15.6,73.4,47.9,nan,nan,nan,nan
2018/07/06,7.7,17.2,12.5,11.4,79.1,70.7,nan,nan,nan,250
2018/07/07,6.3,9.2,7.8,7.4,69.0,98.2,nan,nan,nan,354
2018/07/08,5.2,6.8,6.0,6.0,58.1,100.0,nan,nan,nan,nan
2018/07/09,5.4,6.5,6.0,6.0,58.0,98.7,nan,nan,nan,284
2018/07/10,4.0,6.5,5.3,5.4,60.4,98.1,nan,nan,nan,nan
2018/07/11,2.4,5.9,4.1,3.9,58.5,100.0,nan,nan,nan,nan
2018/07/12,1.6,2.7,2.2,2.0,56.2,100.0,nan,nan,nan,340
2018/07/13,2.3,9.4,5.9,4.4,58.5,93.2,nan,nan,nan,nan
2018/07/14,4.5,10.0,7.3,7.0,56.9,87.4,nan,nan,nan,285
2018/07/15,2.6,4.4,3.5,3.1,57.6,99.4,nan,nan,nan,nan
2018/07/16,2.1,3.8,2.9,3.0,55.9,100.0,nan,nan,nan,nan
2018/07/17,2.7,6.0,4.3,3.7,55.6,98.7,nan,nan,nan,50
2018/07/18,2.7,4.5,3.6,3.4,55.8,99.5,nan,nan,nan,nan
2018/07/19,3.5,9.9,6.7,4.9,58.7,97.8,nan,nan,nan,nan
2018/07/20,6.6,16.8,11.7,10.7,56.5,67.6,nan,nan,nan,nan
2018/07/21,13.4,20.1,16.8,16.0,65.9,49.7,nan,nan,nan,nan
2018/07/22,13.7,19.8,16.7,16.1,78.6,48.3,nan,nan,nan,nan
2018/07/23,15.1,20.3,17.7,17.5,68.0,41.8,nan,nan,nan,nan
2018/07/24,13.6,18.8,16.2,15.5,73.0,62.9,nan,nan,nan,244
2018/07/25,11.4,17.2,14.3,13.9,64.7,70.6,nan,nan,nan,nan
2018/07/26,9.4,14.4,11.9,10.7,80.7,92.8,nan,nan,nan,nan
2018/07/27,8.2,10.8,9.5,9.4,75.7,100.0,nan,nan,nan,nan
2018/07/28,9.2,15.7,12.4,12.0,67.0,81.0,nan,nan,nan,62
2018/07/29,11.3,15.7,13.5,12.5,75.1,72.2,nan,nan,nan,nan
2018/07/30,11.2,20.1,15.6,14.8,76.6,67.8,nan,nan,nan,nan
2018/07/31,15.1,22.3,18.7,17.0,83.4,59.1,nan,nan,nan,nan
2018/08/01,11.9,18.4,15.2,14.0,68.4,76.5,nan,nan,nan,64
2018/08/02,6.1,12.8,9.4,7.7,67.5,98.2,nan,nan,nan,nan
2018/08/03,5.7,7.7,6.7,6.8,59.0,100.0,nan,nan,nan,nan
2018/08/04,7.3,9.7,8.5,8.1,58.8,96.7,nan,nan,nan,nan
2018/08/05,9.3,12.4,10.9,10.4,61.0,82.1,nan,nan,nan,nan
2018/08/06,7.3,12.6,9.9,9.0,59.8,91.9,nan,nan,nan,nan
2018/08/07,6.3,8.1,7.2,7.3,59.1,100.0,nan,nan,nan,nan
2018/08/08,6.1,7.2,6.7,6.7,58.4,100.0,nan,nan,nan,nan
2018/08/09,5.8,7.3,6.6,6.8,57.5,100.0,nan,nan,nan,nan
2018/08/10,3.8,6.0,4.9,4.4,57.4,100.0,nan,nan,nan,336
2018/08/11,4.2,6.2,5.2,4.9,57.2,100.0,nan,nan,nan,nan
2018/08/12,4.8,6.8,5.8,5.9,57.7,99.9,nan,nan,nan,21
